GEO_ID,STATE_FIPS,CNTY_FIPS,TRACT,CENSUSAREA,STCOFIPS,FIPS,STATE_ABBR,STATE_NAME,COUNTY,LOCATION,TOTPOP,E_TOTPOP,M_TOTPOP,HU,E_HU,M_HU,HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDIP,M_NOHSDIP,AGE65,AGE17,SNGPRNT,MINORITY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,GROUPQ,E_P_POV,M_P_POV,E_P_UNEMP,M_P_UNEMP,E_P_PCI,M_P_PCI,E_P_NOHSDIP,M_P_NOHSDIP,P_AGE65,P_AGE17,P_SNGPRNT,P_MINORITY,E_P_LIMENG,M_P_LIMENG,E_P_MUNIT,M_P_MUNIT,E_P_MOBILE,M_P_MOBILE,E_P_CROWD,M_P_CROWD,E_P_NOVEH,M_P_NOVEH,P_GROUPQ,E_PL_POV,E_PL_UNEMP,E_PL_PCI,E_PL_NOHSDIP,S_PL_THEME1,R_PL_THEME1,PL_AGE65,PL_AGE17,PL_SNGPRNT,S_PL_THEME2,R_PL_THEME2,PL_MINORITY,E_PL_LIMENG,S_PL_THEME3,R_PL_THEME3,E_PL_MUNIT,E_PL_MOBILE,E_PL_CROWD,E_PL_NOVEH,PL_GROUPQ,S_PL_THEME4,R_PL_THEME4,S_PL_THEMES,R_PL_THEMES,F_PL_POV,F_PL_UNEMP,F_PL_PCI,F_PL_NOHSDIP,F_PL_THEME1,F_PL_AGE65,F_PL_AGE17,F_PL_SNGPRNT,F_PL_THEME2,F_PL_MINORITY,F_PL_LIMENG,F_PL_THEME3,F_PL_MUNIT,F_PL_MOBILE,F_PL_CROWD,F_PL_NOVEH,F_PL_GROUPQ,F_PL_THEME4,F_PL_TOTAL
1400000US42101020600,42,101,20600,0.5,42101,42101020600,PA,Pennsylvania,Philadelphia County,"Census Tract 206, Philadelphia County, Pennsylvania",1819,2280,425,990,964,74,875,353,143,109,429,27227,6138,140,339,208,233,66,866,27,424,507,115,0,109,13,111,317,104,154,0.228183,0.089676,0.109547,0.429963,27227,6138,0.120274,0.290567,0.114348,0.128092,0.07542857,0.476085,0.012233,0.192101,0.525933,0.112255,0,0.11307,0.015681,0.133881,0.382388,0.115918,0.084661,0.827,0.806,0.3714,0.534,2.5384,0.6937,0.211,0.061,0.43,0.702,0.047,0.851,0.697,1.548,0.82,0.982,0,0.748,0.923,0.917,3.57,0.957,8.3584,0.7957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
1400000US42097081300,42,97,81300,0.502,42097,42097081300,PA,Pennsylvania,Northumberland County,"Census Tract 813, Northumberland County, Pennsylvania",2384,2429,186,1276,1283,85,1107,555,210,97,382,18397,2123,187,278,543,469,114,69,0,436,126,132,0,109,0,154,177,74,0,0.228489,0.084666,0.086917,0.341876,18397,2123,0.102353,0.151891,0.227768,0.196728,0.10298102,0.028942,0,0.194991,0.098207,0.102677,0,0.084957,0,0.132075,0.151801,0.062324,0,0.827,0.693,0.7972,0.433,2.7502,0.7544,0.91,0.305,0.66,1.875,0.799,0.148,0,0.148,0.055,0.741,0,0,0.741,0,1.482,0.189,6.2552,0.433,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1400000US42101027901,42,101,27901,0.161,42101,42101027901,PA,Pennsylvania,Philadelphia County,"Census Tract 279.01, Philadelphia County, Pennsylvania",3827,3747,490,1653,1694,88,1430,842,434,233,385,13779,2158,306,314,487,1120,440,3786,37,425,49,122,0,109,42,121,543,175,8,0.228617,0.113762,0.160689,0.262486,13779,2158,0.13606,0.138708,0.127253,0.292657,0.3076923,0.989286,0.010901,0.125213,0.028925,0.072003,0,0.064344,0.031722,0.091322,0.41012,0.124197,0.00209,0.827,0.917,0.9221,0.611,3.2771,0.8733,0.288,0.929,0.969,2.186,0.967,0.99,0.669,1.659,0.872,0.497,0,0.907,0.935,0.502,2.841,0.769,9.9631,0.9387,0,1,1,0,2,0,1,1,2,1,0,1,0,0,1,1,0,2,7
1400000US42069110700,42,69,110700,1.459,42069,42069110700,PA,Pennsylvania,Lackawanna County,"Census Tract 1107, Lackawanna County, Pennsylvania",2228,1976,319,1050,1101,78,943,452,319,169,403,18596,3637,204,304,611,443,160,92,27,409,223,97,0,109,49,122,153,76,184,0.228744,0.157156,0.177894,0.42196,18596,3637,0.13492,0.200422,0.274236,0.198833,0.16967126,0.041292,0.013698,0.207497,0.202543,0.086925,0,0.099,0.053318,0.13264,0.166485,0.080926,0.082585,0.828,0.942,0.7904,0.604,3.1644,0.8508,0.97,0.329,0.849,2.148,0.959,0.239,0.723,0.962,0.52,0.885,0,0.963,0.763,0.913,3.524,0.95,9.7984,0.9287,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,4
1400000US42111021902,42,111,21902,68.452,42111,42111021902,PA,Pennsylvania,Somerset County,"Census Tract 219.02, Somerset County, Pennsylvania",2342,2373,212,1553,1695,46,1004,540,164,114,311,17116,1405,420,205,494,482,90,68,8,422,27,18,415,65,25,20,72,32,59,0.22891,0.066467,0.131639,0.3585,17116,1405,0.241796,0.116645,0.21093,0.205807,0.08964143,0.029035,0.003641,0.192079,0.015929,0.01061,0.244837,0.037768,0.027114,0.021617,0.078091,0.03432,0.025192,0.828,0.872,0.8376,0.904,3.4416,0.9071,0.87,0.395,0.564,1.829,0.766,0.149,0.425,0.574,0.266,0.408,0.985,0.876,0.544,0.78,3.593,0.96,9.4376,0.8971,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1400000US42101002300,42,101,2300,0.082,42101,42101002300,PA,Pennsylvania,Philadelphia County,"Census Tract 23, Philadelphia County, Pennsylvania",2682,2631,330,1348,1302,56,1232,603,212,130,413,23239,2940,587,223,298,361,91,945,524,391,0,189,10,15,18,110,492,131,0,0.22919,0.075275,0.077704,0.246457,23239,2940,0.286761,0.103712,0.111111,0.134601,0.07386363,0.352348,0.205893,0.151666,0,0.145161,0.00768,0.011516,0.015384,0.094011,0.420512,0.108305,0,0.828,0.624,0.5645,0.941,2.9575,0.8054,0.193,0.067,0.409,0.669,0.044,0.807,0.993,1.8,0.938,0,0.56,0.743,0.937,0,2.24,0.487,7.6665,0.6974,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,3
1400000US42003515300,42,3,515300,0.335,42003,42003515300,PA,Pennsylvania,Allegheny County,"Census Tract 5153, Allegheny County, Pennsylvania",1871,1902,231,1081,1131,63,946,436,252,63,438,21010,4881,171,318,345,369,156,939,0,436,157,73,0,109,27,114,363,109,11,0.229232,0.129534,0.069154,0.480453,21010,4881,0.120084,0.222926,0.184393,0.19722,0.16490486,0.50187,0,0.237861,0.138815,0.064079,0,0.096374,0.028154,0.118834,0.378519,0.105988,0.005879,0.829,0.537,0.679,0.532,2.577,0.7024,0.736,0.311,0.838,1.885,0.806,0.859,0,0.859,0.454,0.821,0,0.884,0.92,0.616,3.241,0.893,8.562,0.8195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1400000US42045406300,42,45,406300,0.649,42045,42045406300,PA,Pennsylvania,Delaware County,"Census Tract 4063, Delaware County, Pennsylvania",3239,3176,27,1291,1342,98,1207,726,298,114,398,20317,1826,254,207,496,947,305,1607,85,367,58,113,0,109,11,111,231,88,82,0.229383,0.09412,0.079276,0.276555,20317,1826,0.12342,0.100418,0.153133,0.292374,0.25269262,0.49614,0.029239,0.126241,0.043219,0.084143,0,0.081222,0.008675,0.087537,0.182176,0.068265,0.025316,0.829,0.636,0.7143,0.547,2.7263,0.7447,0.485,0.928,0.931,2.344,0.991,0.856,0.855,1.711,0.897,0.562,0,0.605,0.784,0.782,2.733,0.725,9.5143,0.9055,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2
1400000US42045400401,42,45,400401,0.2,42045,42045400401,PA,Pennsylvania,Delaware County,"Census Tract 4004.01, Delaware County, Pennsylvania",5026,5011,508,1988,1937,65,1784,1150,389,252,344,15396,1407,693,208,381,1390,344,4206,554,354,254,92,0,109,98,126,431,129,5,0.229495,0.07406,0.107279,0.145629,15396,1407,0.228185,0.064567,0.075805,0.276561,0.19282511,0.836848,0.118782,0.074909,0.13113,0.047291,0,0.056272,0.057142,0.073381,0.251311,0.073534,0.000994,0.829,0.799,0.8849,0.887,3.3999,0.8992,0.069,0.89,0.876,1.835,0.771,0.932,0.967,1.899,0.978,0.807,0,0.971,0.847,0.418,3.043,0.833,10.1769,0.9543,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,3
1400000US42101032000,42,101,32000,0.263,42101,42101032000,PA,Pennsylvania,Philadelphia County,"Census Tract 320, Philadelphia County, Pennsylvania",6599,7251,918,2656,2704,37,2490,1660,771,312,435,16483,2364,1240,383,787,1810,500,2390,300,393,35,164,11,18,139,148,566,200,0,0.229789,0.102691,0.097591,0.13524,16483,2364,0.264167,0.076731,0.11926,0.274283,0.20080321,0.362176,0.045544,0.059432,0.012943,0.06065,0.004068,0.006656,0.054616,0.058087,0.222396,0.077772,0,0.83,0.751,0.8561,0.924,3.3611,0.8908,0.239,0.883,0.884,2.006,0.894,0.813,0.904,1.717,0.9,0.38,0.491,0.966,0.826,0,2.663,0.694,9.7471,0.924,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,3
1400000US42101025200,42,101,25200,0.368,42101,42101025200,PA,Pennsylvania,Philadelphia County,"Census Tract 252, Philadelphia County, Pennsylvania",7118,7670,1162,3155,3225,102,2783,1624,658,186,389,20236,3073,906,271,992,1850,654,6770,105,389,221,120,0,109,115,144,975,248,290,0.230158,0.085924,0.058143,0.121225,20236,3073,0.168464,0.044887,0.139364,0.259904,0.2349982,0.951109,0.014266,0.052812,0.068527,0.037146,0,0.033798,0.045382,0.056682,0.384767,0.091655,0.040741,0.83,0.41,0.7184,0.756,2.7144,0.7419,0.373,0.83,0.916,2.119,0.95,0.964,0.734,1.698,0.892,0.656,0,0.947,0.924,0.844,3.371,0.923,9.9024,0.9352,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,2,4
1400000US42013100300,42,13,100300,0.47,42013,42013100300,PA,Pennsylvania,Blair County,"Census Tract 1003, Blair County, Pennsylvania",3184,3089,283,1486,1471,70,1303,711,280,231,362,15866,1924,323,274,372,755,203,276,0,436,85,113,0,109,0,154,190,68,135,0.230171,0.088157,0.156929,0.244157,15866,1924,0.147758,0.124633,0.116834,0.237123,0.15579432,0.086683,0,0.152181,0.057783,0.076769,0,0.074099,0,0.112737,0.139092,0.048851,0.042399,0.83,0.912,0.8752,0.674,3.2912,0.877,0.225,0.694,0.824,1.743,0.706,0.454,0,0.454,0.198,0.62,0,0,0.717,0.851,2.188,0.462,7.6762,0.6996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1400000US42077001501,42,77,1501,1.375,42077,42077001501,PA,Pennsylvania,Lehigh County,"Census Tract 15.01, Lehigh County, Pennsylvania",6625,6254,525,2617,2719,107,2480,1442,553,357,349,17135,2150,805,302,795,1886,529,4237,593,393,491,189,0,109,0,154,508,191,95,0.230572,0.086278,0.118801,0.115047,17135,2150,0.198031,0.071924,0.12,0.284679,0.21330645,0.639547,0.108191,0.071036,0.180581,0.069146,0,0.040088,0,0.061971,0.204426,0.075623,0.014339,0.831,0.841,0.837,0.834,3.343,0.8861,0.243,0.911,0.896,2.05,0.926,0.891,0.964,1.855,0.96,0.864,0,0,0.812,0.706,2.382,0.554,9.63,0.914,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2
1400000US42043020100,42,43,20100,0.885,42043,42043020100,PA,Pennsylvania,Dauphin County,"Census Tract 201, Dauphin County, Pennsylvania",3292,2593,315,2567,2455,120,2292,598,185,65,439,28095,3424,402,239,520,242,104,1444,72,397,1509,231,8,12,0,154,719,194,150,0.23062,0.065615,0.041586,0.280706,28095,3424,0.177954,0.103372,0.157958,0.073511,0.04537521,0.438639,0.028526,0.157256,0.614663,0.089168,0.003258,0.004885,0,0.076961,0.35932,0.089617,0.045565,0.831,0.201,0.337,0.789,2.158,0.5676,0.521,0.027,0.106,0.654,0.043,0.839,0.851,1.69,0.887,0.986,0.483,0,0.911,0.859,3.239,0.892,7.741,0.7081,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2
1400000US42003070900,42,3,70900,0.31,42003,42003070900,PA,Pennsylvania,Allegheny County,"Census Tract 709, Allegheny County, Pennsylvania",4934,4587,430,2893,2998,172,2719,1019,301,196,429,43417,7145,192,325,600,310,20,2099,249,420,1966,331,0,109,46,117,730,200,546,0.230908,0.064866,0.078306,0.170835,43417,7145,0.061107,0.103206,0.121605,0.062829,0.00735564,0.425415,0.056131,0.094539,0.65577,0.103799,0,0.036357,0.017055,0.043358,0.270671,0.070634,0.11066,0.831,0.628,0.0763,0.205,1.7403,0.4108,0.254,0.022,0.01,0.286,0.023,0.834,0.925,1.759,0.918,0.989,0,0.763,0.862,0.93,3.544,0.953,7.3293,0.6377,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,3
1400000US42101038000,42,101,38000,0.338,42101,42101038000,PA,Pennsylvania,Philadelphia County,"Census Tract 380, Philadelphia County, Pennsylvania",2375,2415,398,960,924,61,866,558,332,159,373,15592,2553,427,160,231,628,181,745,76,381,0,189,10,14,0,154,219,87,4,0.231055,0.132095,0.144283,0.337074,15592,2553,0.291268,0.097782,0.097263,0.264421,0.20900692,0.313684,0.03428,0.171783,0,0.204545,0.010822,0.015134,0,0.184431,0.262275,0.10127,0.001684,0.832,0.893,0.8802,0.945,3.5502,0.9237,0.131,0.848,0.89,1.869,0.795,0.79,0.872,1.662,0.874,0,0.595,0,0.856,0.478,1.929,0.356,9.0102,0.8595,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1400000US42043020800,42,43,20800,0.2,42043,42043020800,PA,Pennsylvania,Dauphin County,"Census Tract 208, Dauphin County, Pennsylvania",2699,2697,421,1443,1482,53,1218,623,335,76,440,21156,4170,254,293,175,646,219,1821,15,409,245,133,0,109,25,113,248,102,2,0.23177,0.119328,0.054873,0.317499,21156,4170,0.142296,0.16296,0.064838,0.239347,0.17980295,0.674694,0.00595,0.162234,0.165317,0.089548,0,0.073549,0.021186,0.09574,0.210169,0.083935,0.000741,0.832,0.369,0.6727,0.648,2.5217,0.689,0.043,0.712,0.864,1.619,0.604,0.895,0.533,1.428,0.77,0.849,0,0.82,0.818,0.387,2.874,0.782,8.4427,0.8066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42045410500,42,45,410500,0.321,42045,42045410500,PA,Pennsylvania,Delaware County,"Census Tract 4105, Delaware County, Pennsylvania",5076,4376,325,1630,1586,73,1540,1015,312,269,307,18043,2364,610,137,468,1198,202,4329,678,378,87,119,0,109,49,116,260,87,34,0.231946,0.069185,0.111479,0.12665,18043,2364,0.207836,0.043976,0.092198,0.236012,0.13116883,0.852836,0.164603,0.090924,0.054854,0.074989,0,0.068726,0.03561,0.084255,0.188953,0.061429,0.006698,0.832,0.814,0.8116,0.855,3.3126,0.8811,0.114,0.686,0.768,1.568,0.552,0.934,0.986,1.92,0.988,0.609,0,0.92,0.796,0.628,2.953,0.804,9.7536,0.9255,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,3
1400000US42003403500,42,3,403500,1.225,42003,42003403500,PA,Pennsylvania,Allegheny County,"Census Tract 4035, Allegheny County, Pennsylvania",4530,4568,28,2417,2202,207,2009,1060,398,198,394,17242,1890,347,253,638,1008,278,390,13,423,209,119,16,26,19,113,231,111,63,0.232049,0.087116,0.096209,0.190802,17242,1890,0.118632,0.086114,0.140838,0.222516,0.1383773,0.086092,0.003106,0.101075,0.094913,0.0533,0.007266,0.011787,0.010668,0.063441,0.129702,0.061372,0.013907,0.832,0.746,0.8332,0.521,2.9322,0.8023,0.388,0.564,0.787,1.739,0.7,0.452,0.395,0.847,0.444,0.734,0.554,0.661,0.702,0.703,3.354,0.919,8.8722,0.8501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42051262701,42,51,262701,91.62,42051,42051262701,PA,Pennsylvania,Fayette County,"Census Tract 2627.01, Fayette County, Pennsylvania",3575,3716,15,1741,1541,176,1321,825,238,270,431,20075,3012,530,241,581,626,79,43,10,422,23,159,170,73,0,154,46,40,496,0.232067,0.066533,0.151345,0.239822,20075,3012,0.198948,0.088324,0.162517,0.175104,0.05980317,0.012027,0.002812,0.118706,0.014925,0.103165,0.110317,0.045665,0,0.124595,0.037216,0.032132,0.138741,0.833,0.902,0.7287,0.837,3.3007,0.8798,0.554,0.16,0.248,0.962,0.086,0.012,0.377,0.389,0.161,0.396,0.856,0,0.295,0.94,2.487,0.604,7.1387,0.6042,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1400000US42035030100,42,35,30100,375.553,42035,42035030100,PA,Pennsylvania,Clinton County,"Census Tract 301, Clinton County, Pennsylvania",3092,2994,169,3177,3024,70,1370,675,144,100,246,16814,995,406,169,692,603,146,47,0,436,43,17,290,47,0,154,197,43,31,0.232118,0.047645,0.093896,0.23084,16814,995,0.182965,0.075203,0.223803,0.195019,0.10656934,0.0152,0,0.159882,0.014219,0.005612,0.095899,0.015382,0,0.113653,0.145387,0.030884,0.010025,0.833,0.735,0.8464,0.802,3.2164,0.8633,0.903,0.291,0.679,1.873,0.798,0.031,0,0.031,0.013,0.39,0.832,0,0.73,0.67,2.622,0.675,7.7424,0.7084,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1400000US42049001000,42,49,1000,0.492,42049,42049001000,PA,Pennsylvania,Erie County,"Census Tract 10, Erie County, Pennsylvania",3442,3545,336,1701,1715,85,1532,809,294,197,343,18141,2160,224,327,217,772,257,774,0,436,103,134,24,34,15,111,288,133,11,0.232471,0.081627,0.093943,0.16296,18141,2160,0.111166,0.161746,0.063044,0.224288,0.16775456,0.224869,0,0.128084,0.060058,0.078077,0.013994,0.019812,0.009715,0.071887,0.186528,0.084848,0.003195,0.833,0.736,0.8082,0.482,2.8592,0.7844,0.04,0.583,0.845,1.468,0.446,0.725,0,0.725,0.364,0.628,0.621,0.638,0.793,0.554,3.234,0.89,8.2862,0.7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42003515100,42,3,515100,0.422,42003,42003515100,PA,Pennsylvania,Allegheny County,"Census Tract 5151, Allegheny County, Pennsylvania",2722,2486,247,1523,1576,84,1261,579,261,176,378,21919,4418,154,336,308,627,251,1565,12,423,73,169,11,19,12,111,225,117,0,0.232904,0.102405,0.13902,0.297451,21919,4418,0.091016,0.198368,0.113152,0.230345,0.19904837,0.574944,0.005,0.176249,0.046319,0.107205,0.006979,0.01205,0.009942,0.091959,0.186412,0.095434,0,0.834,0.884,0.6349,0.37,2.7229,0.7441,0.203,0.641,0.881,1.725,0.688,0.876,0.494,1.37,0.737,0.577,0.55,0.645,0.792,0,2.564,0.641,8.3819,0.7997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42003462600,42,3,462600,0.419,42003,42003462600,PA,Pennsylvania,Allegheny County,"Census Tract 4626, Allegheny County, Pennsylvania",3735,3456,196,2044,2041,119,1702,805,331,283,349,20209,1844,294,237,545,792,268,813,25,423,64,115,0,109,25,116,359,112,11,0.232928,0.09486,0.161899,0.198309,20209,1844,0.116712,0.093848,0.145917,0.212048,0.1574618,0.21767,0.007582,0.128297,0.031357,0.056315,0,0.053405,0.015903,0.073782,0.228371,0.069364,0.002945,0.834,0.919,0.72,0.51,2.983,0.8113,0.425,0.46,0.827,1.712,0.679,0.717,0.592,1.309,0.707,0.51,0,0.752,0.829,0.545,2.636,0.684,8.64,0.8285,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1400000US42101008601,42,101,8601,0.097,42101,42101008601,PA,Pennsylvania,Philadelphia County,"Census Tract 86.01, Philadelphia County, Pennsylvania",2947,2857,617,1637,1613,183,1416,666,451,186,459,28645,6113,102,405,218,447,146,1596,19,423,935,231,0,109,0,154,541,161,78,0.233111,0.149615,0.094272,0.231572,28645,6113,0.051437,0.203978,0.073973,0.151679,0.10310734,0.541567,0.00735,0.163628,0.579665,0.127218,0,0.067575,0,0.110078,0.386704,0.098716,0.026467,0.834,0.738,0.3191,0.156,2.0471,0.5241,0.063,0.093,0.66,0.816,0.058,0.87,0.585,1.455,0.783,0.984,0,0,0.925,0.788,2.697,0.71,7.0151,0.5814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2
1400000US42101024300,42,101,24300,0.262,42101,42101024300,PA,Pennsylvania,Philadelphia County,"Census Tract 243, Philadelphia County, Pennsylvania",3913,4388,517,1929,2006,83,1723,1021,399,343,396,20870,2527,385,350,352,965,391,3527,0,436,262,119,0,109,3,110,531,159,3,0.233371,0.086997,0.152647,0.174221,20870,2527,0.140306,0.126332,0.089956,0.246613,0.22692977,0.901354,0,0.109327,0.130608,0.059075,0,0.054336,0.001778,0.065204,0.314759,0.091025,0.000766,0.835,0.905,0.6874,0.64,3.0674,0.8295,0.108,0.76,0.911,1.779,0.731,0.949,0,0.949,0.511,0.806,0,0.421,0.895,0.39,2.512,0.617,8.3074,0.7904,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,3
1400000US42003261500,42,3,261500,0.448,42003,42003261500,PA,Pennsylvania,Allegheny County,"Census Tract 2615, Allegheny County, Pennsylvania",1672,1892,229,938,958,86,759,439,191,72,425,19076,2288,168,356,189,403,143,1200,0,436,205,83,14,23,6,110,327,96,23,0.233386,0.097521,0.086851,0.51198,19076,2288,0.127176,0.268718,0.113038,0.241028,0.18840579,0.717703,0,0.243303,0.213987,0.084482,0.014613,0.023972,0.00722,0.132368,0.393501,0.107746,0.013755,0.835,0.693,0.7722,0.567,2.8672,0.7869,0.202,0.727,0.874,1.803,0.751,0.905,0,0.905,0.478,0.894,0.625,0.562,0.928,0.701,3.71,0.975,9.2852,0.8849,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2
1400000US42125783200,42,125,783200,0.356,42125,42125783200,PA,Pennsylvania,Washington County,"Census Tract 7832, Washington County, Pennsylvania",2331,2543,244,1411,1531,124,1124,594,265,78,440,16117,2182,206,255,513,484,143,296,0,436,140,119,14,21,0,154,316,111,23,0.233582,0.101768,0.071363,0.402128,16117,2182,0.120046,0.148005,0.220077,0.207636,0.12722419,0.126984,0,0.178177,0.091443,0.077373,0.009144,0.013696,0,0.130952,0.268707,0.089816,0.009867,0.835,0.558,0.8683,0.531,2.7923,0.7669,0.894,0.416,0.754,2.064,0.932,0.58,0,0.58,0.269,0.726,0.578,0,0.86,0.668,2.832,0.766,8.2683,0.7854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42043020900,42,43,20900,0.766,42043,42043020900,PA,Pennsylvania,Dauphin County,"Census Tract 209, Dauphin County, Pennsylvania",3728,3815,436,1706,1770,73,1566,892,431,184,355,23229,3284,250,328,401,856,267,2504,156,422,54,167,0,109,9,110,160,87,20,0.233813,0.109769,0.094069,0.180789,23229,3284,0.101667,0.132877,0.107564,0.229613,0.17049808,0.671673,0.043795,0.118373,0.030508,0.094341,0,0.061581,0.006419,0.078457,0.114122,0.061116,0.005364,0.836,0.737,0.5648,0.43,2.5678,0.7012,0.177,0.634,0.85,1.661,0.643,0.894,0.899,1.793,0.935,0.503,0,0.537,0.664,0.605,2.309,0.521,8.3308,0.7932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42015951000,42,15,951000,1.138,42015,42015951000,PA,Pennsylvania,Bradford County,"Census Tract 9510, Bradford County, Pennsylvania",2919,2933,16,1426,1295,117,1241,685,293,46,450,20785,3233,252,267,409,697,169,158,84,399,9,155,0,109,32,118,151,74,0,0.234028,0.10009,0.03142,0.307321,20785,3233,0.136142,0.143929,0.140116,0.23878,0.13618049,0.054128,0.030259,0.143729,0.006949,0.119689,0,0.084169,0.026468,0.097578,0.124896,0.060398,0,0.836,0.109,0.6918,0.612,2.2488,0.5973,0.382,0.707,0.781,1.87,0.796,0.313,0.86,1.173,0.643,0.32,0,0.868,0.69,0,1.878,0.336,7.1698,0.6098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42079213100,42,79,213100,0.356,42079,42079213100,PA,Pennsylvania,Luzerne County,"Census Tract 2131, Luzerne County, Pennsylvania",1710,1676,186,797,838,47,735,315,144,73,455,26602,7453,251,285,473,277,70,146,35,394,173,68,0,109,0,154,163,81,223,0.2342,0.10421,0.115873,0.720236,26602,7453,0.171097,0.193235,0.276608,0.161988,0.09523809,0.08538,0.021212,0.238776,0.206443,0.080315,0,0.130071,0,0.18377,0.19451,0.096041,0.130409,0.836,0.832,0.3967,0.765,2.8297,0.7766,0.972,0.113,0.609,1.694,0.667,0.45,0.804,1.254,0.679,0.889,0,0,0.802,0.937,2.628,0.679,8.4057,0.8023,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
1400000US42091203804,42,91,203804,0.232,42091,42091203804,PA,Pennsylvania,Montgomery County,"Census Tract 2038.04, Montgomery County, Pennsylvania",3241,2870,555,1196,1296,58,1047,672,334,277,384,16402,2417,408,269,190,955,276,2353,325,440,30,157,0,109,0,154,231,150,5,0.234636,0.107529,0.149972,0.20617,16402,2417,0.261706,0.165387,0.058623,0.294662,0.26361031,0.72601,0.12433,0.166411,0.023148,0.121137,0,0.084104,0,0.154618,0.231927,0.147235,0.001542,0.837,0.9,0.8592,0.922,3.5182,0.9171,0.03,0.931,0.941,1.902,0.82,0.906,0.972,1.878,0.971,0.463,0,0,0.831,0.467,1.761,0.286,9.0592,0.8633,0,1,0,1,2,0,1,1,2,1,1,2,0,0,0,0,0,0,6
1400000US42043020500,42,43,20500,0.249,42043,42043020500,PA,Pennsylvania,Dauphin County,"Census Tract 205, Dauphin County, Pennsylvania",3013,3226,423,1838,1919,98,1543,693,233,184,390,24274,3301,552,278,213,445,166,1482,59,381,275,103,0,109,22,112,421,123,135,0.235314,0.073764,0.09782,0.206756,24274,3301,0.223844,0.108477,0.070693,0.147693,0.10758263,0.491868,0.018934,0.122247,0.143303,0.053172,0,0.0568,0.014184,0.072197,0.271437,0.074391,0.044805,0.837,0.752,0.5078,0.88,2.9768,0.8082,0.057,0.082,0.684,0.823,0.06,0.856,0.789,1.645,0.869,0.826,0,0.727,0.864,0.855,3.272,0.899,8.7168,0.8335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42101007000,42,101,7000,0.181,42101,42101007000,PA,Pennsylvania,Philadelphia County,"Census Tract 70, Philadelphia County, Pennsylvania",3990,4908,664,1715,1870,58,1475,1155,377,420,375,17266,4251,908,322,456,1123,413,3939,0,436,0,189,0,109,39,119,885,171,0,0.235906,0.07004,0.229382,0.199891,17266,4251,0.286616,0.094631,0.114285,0.281453,0.28,0.987218,0,0.093242,0,0.101069,0,0.058288,0.024777,0.075582,0.562261,0.100719,0,0.837,0.979,0.8323,0.941,3.5893,0.9312,0.21,0.902,0.954,2.066,0.933,0.987,0,0.987,0.54,0,0,0.853,0.981,0,1.834,0.317,8.4763,0.8126,0,1,0,1,2,0,1,1,2,1,0,1,0,0,0,1,0,1,6
